Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2018,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,QA,CO,2,,leather products (small),,T,C
2018,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,SG,CO,200,200,sides,,T,C
2018,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,SG,CO,20,20,skins,,T,C
2018,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,TH,CO,,1,leather products (small),,Q,C
2018,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,TH,CO,1,9,leather products (small),,T,C
2018,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,TR,CO,2,3,leather products (small),,T,C
2018,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,TW,CO,2,,leather products (small),,T,C
2018,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,US,CO,6,4,leather products (small),,T,C
2018,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,US,CO,254,254,skins,,T,C
2018,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,US,CO,,252,skins,,T,I
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,AE,BO,,6,leather products (large),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,AE,BO,156,182,leather products (small),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,AU,BO,,1,leather products (small),Number of specimens,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,AU,BO,1,,leather products (small),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,BO,,36157,43517,sides,,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,BO,,,135.5,skin pieces,kg,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,BR,,,23,skins,,T,R
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CA,BO,1,,leather products (small),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CH,BO,180,189,leather products (small),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CH,PY,12,12,leather products (small),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CN,BO,558,,leather products (small),,T,C
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CN,BO,248,9,leather products (small),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,HK,BO,,821,leather products (small),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,JP,BO,8,8,garments,,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,JP,BO,23,30.5,leather products (small),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,KR,BO,2,,garments,,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,KR,BO,36,67,leather products (small),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,KW,BO,99,10,leather products (small),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,MC,BO,3,18,leather products (small),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,MO,BO,,6,leather products (large),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,MO,BO,,25,leather products (small),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,MY,BO,,2,leather products (small),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,QA,BO,,11,leather products (small),Number of specimens,T,C
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,QA,BO,,200,leather products (small),Number of specimens,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,QA,BO,353,,leather products (small),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,SG,BO,,1,jewellery,,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,SG,BO,8,8,leather products (small),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,TH,BO,4,6,leather products (small),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,TR,BO,32,28,leather products (small),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,TW,BO,17,,leather products (small),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,US,BO,,2,jewellery,,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,US,BO,119,170,leather products (small),,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,US,BO,1,1,sides,,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,US,BO,1,1,skin pieces,,T,W
2018,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,ZA,BO,,16,leather products (small),,T,W
2018,II,Caiman latirostris,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,US,AR,2,2,skins,,T,R
2018,II,Hoodia gordonii,,Gentianales,Apocynaceae,Hoodia,IT,ZA,,,50,powder,kg,T,A
2018,II,Rauvolfia serpentina,,Gentianales,Apocynaceae,Rauvolfia,IT,IN,,183,,roots,kg,T,A
2018,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,IT,CA,,,3.04,roots,kg,P,A
2018,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,IT,CN,,10500,10500,roots,kg,T,A
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BO,XX,,120,skins,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,,500,bodies,g,S,U
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,,100,leather products (large),,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,,732,leather products (large),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,100,,skins,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,416,500,skins,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,US,BR,,8,leather products (small),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,US,BR,6,,skins,,T,W
2018,II,Beaucarnea recurvata,,Asparagales,Asparagaceae,Beaucarnea,IT,TH,,,1320,live,,T,A
2018,II,Podophyllum hexandrum,,Ranunculales,Berberidaceae,Podophyllum,IT,CN,,,250,extract,kg,T,A
2018,II,Podophyllum hexandrum,,Ranunculales,Berberidaceae,Podophyllum,IT,JP,CN,5.016,,extract,kg,T,A
2018,II,Podophyllum hexandrum,,Ranunculales,Berberidaceae,Podophyllum,IT,JP,CN,,4.665,medicine,kg,T,A
2018,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,IT,US,AR,2,3,garments,,T,W
2018,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,IT,US,AR,9,10,leather products (small),,T,W
2018,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,IT,US,AR,,5,skin pieces,,T,C
2018,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,IT,US,AR,7,3,skin pieces,,T,W
2018,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,IT,US,ZW,,3,leather products (small),,T,C
2018,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,IT,US,,,1,trophies,,T,R
2018,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,IT,ZA,,,1,trophies,,H,C
2018,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,IT,NA,,,1,trophies,,H,W
2018,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,IT,ZA,,,1,skulls,,P,F
2018,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,IT,ZA,,,1,trophies,,P,F
2018,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,IT,ZM,,,2,trophies,,H,W
2018,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,IT,KG,,,2,trophies,,H,W
2018,II,Ovis polii,Mammalia,Artiodactyla,Bovidae,Ovis,IT,TJ,,,2,trophies,Number of specimens,H,W
2018,II,Ovis polii,Mammalia,Artiodactyla,Bovidae,Ovis,IT,TJ,,5,,trophies,,H,W
2018,II,Tillandsia harrisii,,Bromeliales,Bromeliaceae,Tillandsia,IT,GT,,1000,2000,live,,T,A
2018,II,Tillandsia xerographica,,Bromeliales,Bromeliaceae,Tillandsia,IT,GT,,4680,5680,live,,T,A
2018,II,Calyptorhynchus banksii,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,IT,AU,,,7,feathers,Number of specimens,T,C
2018,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,IT,ZA,NL,,1,live,,P,C
2018,II,Astrophytum caput-medusae,,Caryophyllales,Cactaceae,Astrophytum,IT,TH,,,6,live,,T,A
2018,II,Astrophytum myriostigma,,Caryophyllales,Cactaceae,Astrophytum,IT,TH,,,4,live,,T,A
2018,II,Cereus spp.,,Caryophyllales,Cactaceae,Cereus,IT,LK,,1,2,live,,T,A
2018,II,Cereus hildmannianus,,Caryophyllales,Cactaceae,Cereus,IT,CN,,7800,,live,,T,A
2018,II,Echinocactus grusonii,,Caryophyllales,Cactaceae,Echinocactus,IT,CN,,8840,155400,live,,T,A
2018,II,Echinocactus grusonii,,Caryophyllales,Cactaceae,Echinocactus,IT,LK,,2,4,live,,T,A
2018,II,Gymnocalycium baldianum,,Caryophyllales,Cactaceae,Gymnocalycium,IT,CN,,8450,,live,,T,A
2018,II,Gymnocalycium baldianum,,Caryophyllales,Cactaceae,Gymnocalycium,IT,LK,,1,2,live,,T,A
2018,II,Gymnocalycium horstii,,Caryophyllales,Cactaceae,Gymnocalycium,IT,LK,,1,2,live,,T,A
2018,II,Hylocereus undatus,,Caryophyllales,Cactaceae,Hylocereus,IT,TH,,,41,live,,T,A
2018,II,Mammillaria spp.,,Caryophyllales,Cactaceae,Mammillaria,IT,LK,,2,,live,,T,A
2018,II,Mammillaria elongata,,Caryophyllales,Cactaceae,Mammillaria,IT,CN,,11000,5500,live,,T,A
2018,II,Mammillaria elongata,,Caryophyllales,Cactaceae,Mammillaria,IT,LK,,,2,live,,T,A
2018,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,IT,CN,,8978,,live,,T,A
2018,II,Mammillaria parkinsonii,,Caryophyllales,Cactaceae,Mammillaria,IT,GT,,,30,live,,T,A
2018,II,Mammillaria spinosissima,,Caryophyllales,Cactaceae,Mammillaria,IT,LK,,,2,live,,T,A
2018,II,Parodia spp.,,Caryophyllales,Cactaceae,Parodia,IT,LK,,2,,live,,T,A
2018,II,Parodia horstii,,Caryophyllales,Cactaceae,Parodia,IT,LK,,,2,live,,T,A
2018,II,Parodia schumanniana,,Caryophyllales,Cactaceae,Parodia,IT,CN,,2742,30000,live,,T,A
2018,II,Parodia schumanniana,,Caryophyllales,Cactaceae,Parodia,IT,LK,,,2,live,,T,A
2018,II,Rebutia minuscula,,Caryophyllales,Cactaceae,Rebutia,IT,LK,,1,2,live,,T,A
2018,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,IT,CH,DK,,40,live,,T,A
2018,II,Stenocereus pruinosus,,Caryophyllales,Cactaceae,Stenocereus,IT,GT,,,50,live,,T,A
2018,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,IT,AR,,166.5,,fibres,kg,T,W
2018,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,IT,CH,AR,,1,garments,,T,C
2018,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,IT,KR,AR,,1,garments,,T,C
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,AR,BO,82.930,,fibres,kg,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,AR,,99.994,,fibres,kg,T,C
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,AR,,754.466,,fibres,kg,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,BO,,930.067,,fibres,kg,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,BO,,,930.067,hair,kg,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CH,AR,1,1,garments,,T,C
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CH,AR,8,8,garments,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CH,BO,9,8,garments,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CH,PE,65,94,garments,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CN,AR,3,,garments,,T,C
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CN,AR,3,,garments,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CN,BO,18,2,garments,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CN,PE,79,,garments,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,HK,AR,,6,garments,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,HK,BO,,16,garments,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,HK,PE,,81,garments,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,JP,BO,1,1,garments,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,JP,PE,12,12,garments,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,KR,PE,,47,cloth,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,KR,PE,42,4,garments,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,MC,AR,1,2,garments,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,MC,BO,2,2,garments,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,MC,PE,2,12,garments,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,PE,,5037.210,,fibres,kg,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,PE,,,1318.753,garments,kg,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,PE,,,5039.437,hair,kg,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,US,AR,13,15,garments,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,US,AR,,2,hair products,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,US,BO,9,9,garments,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,US,PE,,1,garments,,T,I
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,US,PE,26,31,garments,,T,W
2018,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,US,PE,,7,hair products,,T,W
2018,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,IT,CA,,,1,skins,,H,W
2018,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,IT,CA,,,1,skulls,,P,W
2018,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,AE,AR,,1,leather products (small),,T,W
2018,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,AR,,1500,,skins,,T,W
2018,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,BR,XX,,4,garments,,T,W
2018,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,CH,AR,9,9,garments,,T,W
2018,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,CH,AR,19,19,leather products (small),,T,W
2018,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,CN,AR,8,,garments,,T,W
2018,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,HK,AR,,7,garments,,T,W
2018,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,JP,AR,2,2,garments,,T,W
2018,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,MC,AR,1,1,garments,,T,W
2018,II,Lycalopex gymnocercus,Mammalia,Carnivora,Canidae,Lycalopex,IT,JP,AR,1,1,garments,,T,W
2018,II,Catalaphyllia jardinei,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,IT,AU,,,2087,live,Number of specimens,T,W
2018,II,Catalaphyllia jardinei,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,IT,AU,,1481,,live,,T,W
2018,II,Catalaphyllia jardinei,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,IT,ID,,130,397,live,,T,F
2018,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IT,AU,,,1439,live,Number of specimens,T,W
2018,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IT,AU,,868,,live,,T,W
2018,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IT,ID,,520,1047,live,,T,F
2018,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IT,ID,,85,113,live,,T,W
2018,II,Euphyllia cristata,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IT,AU,,,20,live,Number of specimens,T,W
2018,II,Euphyllia cristata,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IT,ID,,124,230,live,,T,F
2018,II,Euphyllia divisa,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IT,AU,,,607,live,Number of specimens,T,W
2018,II,Euphyllia divisa,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IT,AU,,505,,live,,T,W
2018,II,Euphyllia divisa,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IT,ID,,85,130,live,,T,F
2018,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IT,AU,,,1071,live,Number of specimens,T,W
2018,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IT,AU,,591,,live,,T,W
2018,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IT,ID,,510,910,live,,T,F
2018,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IT,ID,,52,71,live,,T,W
2018,II,Euphyllia paraancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IT,AU,,,270,live,Number of specimens,T,W
2018,II,Euphyllia paraancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IT,AU,,95,,live,,T,W
2018,II,Euphyllia paraancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IT,ID,,251,525,live,,T,F
2018,II,Euphyllia paradivisa,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IT,ID,,75,30,live,,T,F
2018,II,Euphyllia yaeyamaensis,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IT,ID,,255,590,live,,T,F
2018,II,Physogyra lichtensteini,Anthozoa,Scleractinia,Caryophylliidae,Physogyra,IT,AU,,,150,live,Number of specimens,T,W
2018,II,Physogyra lichtensteini,Anthozoa,Scleractinia,Caryophylliidae,Physogyra,IT,AU,,26,,live,,T,W
2018,II,Physogyra lichtensteini,Anthozoa,Scleractinia,Caryophylliidae,Physogyra,IT,ID,,79,240,live,,T,F
2018,II,Physogyra lichtensteini,Anthozoa,Scleractinia,Caryophylliidae,Physogyra,IT,ID,,40,73,live,,T,W
2018,II,Plerogyra simplex,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,IT,ID,,62,171,live,,T,F
2018,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,IT,AU,,,738,live,Number of specimens,T,W
2018,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,IT,AU,,399,,live,,T,W
2018,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,IT,ID,,163,340,live,,T,F
2018,II,Plerogyra turbida,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,IT,ID,,86,,live,,T,F
2018,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,IT,KN,,,230,specimens,,M,W
2018,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,IT,US,BB,105728,,specimens,,M,W
2018,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,IT,US,BB,,6822,specimens,,T,C
2018,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,IT,US,BB,,98906,specimens,,T,W
2018,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,IT,CA,CN,738,,specimens,,S,C
2018,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,IT,CH,MU,3.9,2.7,specimens,ml,M,F
2018,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,IT,CH,MU,9049,,specimens,,M,F
2018,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,IT,CN,,161.8,165.4,specimens,ml,T,C
2018,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,IT,FR,MU,,1.600000024,specimens,ml,M,F
2018,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,IT,US,CN,65791,,specimens,,M,C
2018,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,IT,US,CN,,52492,specimens,,T,C
2018,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,IT,US,,12000,12000,specimens,,M,C
2018,II,Macaca maura,Mammalia,Primates,Cercopithecidae,Macaca,IT,ID,,,527,specimens,,S,W
2018,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,IT,AU,,,2,specimens,Number of specimens,S,C
2018,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,IT,AU,,2,,specimens,,S,C
2018,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,IT,BJ,,,1,skulls,,H,W
2018,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,IT,BJ,,,2,trophies,,H,W
2018,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,IT,CM,,,1,trophies,,H,W
2018,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,IT,TZ,,,1,trophies,,H,W
2018,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,IT,ZM,,,2,skulls,,H,W
2018,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,IT,ZM,,,1,trophies,,H,W
2018,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,IT,NA,,,1,skulls,,H,W
2018,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,IT,ZA,,,1,skulls,,P,W
2018,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,IT,ZW,,,1,trophies,,H,W
2018,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,IT,AE,IN,4,4,leather products (small),,T,W
2018,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,IT,AE,TH,88,94,leather products (small),,T,W
2018,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,IT,KW,TH,22,4,leather products (small),,T,W
2018,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,IT,QA,TH,,128,leather products (small),Number of specimens,T,W
2018,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,IT,QA,TH,76,,leather products (small),,T,W
2018,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,IT,TR,TH,4,4,leather products (small),,T,W
2018,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,IT,US,ID,,6,skin pieces,,T,W
2018,II,Crocodylus moreletii,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,MX,,250,250,skins,,T,C
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,AE,ZA,3,14,leather products (small),,T,C
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,AE,ZM,,2,leather products (small),,T,R
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,AE,ZW,8,10,leather products (small),,T,C
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,AE,ZW,1,4,leather products (small),,T,R
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,AE,ZW,2,2,skins,,T,C
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,AU,ZA,,5,leather products (small),Number of specimens,T,C
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,AU,ZW,,9,leather products (small),Number of specimens,T,C
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,AU,ZW,,1,leather products (small),Number of specimens,T,R
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,BR,ZW,,2,garments,,T,C
